date,close,volume,ticker
2024-12-20,91.28,10337952,XBI
2024-12-23,91.89,7620173,XBI
2024-12-24,91.98,3540607,XBI
2024-12-26,92.65,5606077,XBI
2024-12-27,91.35,8742092,XBI
2024-12-30,89.89,6641314,XBI
2024-12-31,90.06,6817120,XBI
2025-01-02,91.53,8208686,XBI
2025-01-03,92.41,5857248,XBI
2025-01-06,92.21,5169324,XBI
2025-01-07,92.87,9850184,XBI
2025-01-08,92.31,7529872,XBI
2025-01-10,89.44,12953320,XBI
2025-01-13,89.13,13193269,XBI
2025-01-14,86.66,13113476,XBI
2025-01-15,88.55,13214752,XBI
2025-01-16,87.89,6917050,XBI
2025-01-17,87.97,7383860,XBI
2025-01-21,90.51,8509659,XBI
2025-01-22,91.21,8844914,XBI
2025-01-23,92.98,9747094,XBI
2025-01-24,92.46,9262813,XBI
2025-01-27,92.61,10946643,XBI
2025-01-28,93.18,9152694,XBI
2025-01-29,92.58,9893910,XBI
2025-01-30,93.54,8348040,XBI
2025-01-31,92.67,7842737,XBI
2025-02-03,91.42,9024533,XBI
2025-02-04,92.57,8870592,XBI
2025-02-05,94.7,8222905,XBI
2025-02-06,93.37,6611331,XBI
2025-02-07,91.24,11884842,XBI
2025-02-10,90.34,8979604,XBI
2025-02-11,89.05,8781378,XBI
2025-02-12,89.97,10824567,XBI
2025-02-13,90.77,7275289,XBI
2025-02-14,91.41,10421476,XBI
2025-02-18,91.33,9041461,XBI
2025-02-19,92.53,8159886,XBI
2025-02-20,92.72,6885779,XBI
2025-02-21,91.7,8783415,XBI
2025-02-24,90.1,8647847,XBI
2025-02-25,88.69,10912683,XBI
2025-02-26,88.25,7271482,XBI
2025-02-27,87.1,8172738,XBI
2025-02-28,88.71,7942748,XBI
2025-03-03,85.6,9620861,XBI
2025-03-04,86.13,14203013,XBI
2025-03-05,87.82,10911871,XBI
2025-03-06,87.06,9152972,XBI
2025-03-07,87.3,9490967,XBI
2025-03-10,86.24,10803114,XBI
2025-03-11,86.17,10649875,XBI
2025-03-12,87.15,7704870,XBI
2025-03-13,85.97,6373027,XBI
2025-03-14,87.13,6390120,XBI
2025-03-17,88.29,6338866,XBI
2025-03-18,86.17,7291655,XBI
2025-03-19,87.46,5806298,XBI
2025-03-20,86.59,6743253,XBI
2025-03-21,87.12,6513904,XBI
2025-03-24,88.82,5032265,XBI
2025-03-25,87.08,7039975,XBI
2025-03-26,85.08,8252472,XBI
2025-03-27,85.53,6493598,XBI
2025-03-28,84.4,7003134,XBI
2025-03-31,81.1,16660864,XBI
2025-04-01,78.16,17353244,XBI
2025-04-02,80.59,14091035,XBI
2025-04-03,78.14,10860230,XBI
2025-04-04,73.66,23865809,XBI
2025-04-07,72.99,23621810,XBI
2025-04-08,69.8,21546106,XBI
2025-04-09,74.88,36123845,XBI
2025-04-10,71.61,23889316,XBI
2025-04-11,74.33,16114000,XBI
2025-04-14,76.54,13241523,XBI
2025-04-15,76.54,8744297,XBI
2025-04-16,75.13,9355030,XBI
2025-04-17,75.93,10436548,XBI
2025-04-21,75.51,11913719,XBI
2025-04-22,77.64,14041832,XBI
2025-04-23,79.1,14631339,XBI
2025-04-24,80.89,11296508,XBI
2025-04-25,80.25,8244714,XBI
2025-04-28,81.37,6974330,XBI
2025-04-29,81.88,9301535,XBI
2025-04-30,82.95,9587246,XBI
2025-05-01,82.5,9292265,XBI
2025-05-02,83.5,9684565,XBI
2025-05-05,82.65,6374268,XBI
2025-05-06,77.17,32491324,XBI
2025-05-07,77.35,12976100,XBI
2025-05-08,78.04,16479296,XBI
2025-05-09,76.39,11445298,XBI
2025-05-12,79.45,19550425,XBI
2025-05-13,77.55,15781956,XBI
2025-05-14,76.37,13920514,XBI
2025-05-15,77.58,11089465,XBI
2025-05-16,79.02,10102952,XBI
2025-05-19,79.72,7045488,XBI
2025-05-20,81.4,13967417,XBI
2025-05-21,79.33,13135850,XBI
2025-05-22,79.25,7778877,XBI
2025-05-23,79.04,6078231,XBI
2025-05-27,79.3,15176368,XBI
2025-05-28,78.77,8407937,XBI
2025-05-29,80.46,8964521,XBI
2025-05-30,79.19,15780510,XBI
2025-06-02,81.24,13023116,XBI
2025-06-03,82.34,12771401,XBI
2025-06-04,82.48,8291001,XBI
2025-06-05,82.56,8086644,XBI
2025-06-06,84.26,10003459,XBI
2025-06-09,84.27,11540808,XBI
2025-06-10,85.28,12066862,XBI
2025-06-11,84.37,12058282,XBI
2025-06-12,84.36,8451129,XBI
2025-06-13,83.6,11206789,XBI
2025-06-16,83.37,9199042,XBI
2025-06-17,82.1,11632760,XBI
2025-06-18,82.66,9008138,XBI
2025-06-20,82.38,8489238,XBI
2025-06-23,82.27,11661339,XBI
2025-06-24,83.82,9675718,XBI
2025-06-25,83.27,7246445,XBI
2025-06-26,83.68,9316828,XBI
2025-06-27,83.01,11032654,XBI
2025-06-30,82.93,8503430,XBI
2025-07-01,83.08,11537634,XBI
2025-07-02,84.79,10887370,XBI
2025-07-03,85.24,4956017,XBI
2025-07-07,83.58,8494262,XBI
2025-07-08,84.71,9617260,XBI
2025-07-09,87.87,14875417,XBI
2025-07-10,88.38,9911705,XBI
2025-07-11,87.02,7716840,XBI
2025-07-14,88.27,6410893,XBI
2025-07-15,85.91,12109812,XBI
2025-07-16,87.82,13045451,XBI
2025-07-17,88.12,8904076,XBI
2025-07-18,86.27,14199816,XBI
2025-07-21,85.87,9134913,XBI
2025-07-22,86.73,8446507,XBI
2025-07-23,88.22,12211731,XBI
2025-07-24,87.49,10815718,XBI
2025-07-25,87.61,9111667,XBI
2025-07-28,86.57,12818511,XBI
2025-07-29,85.84,11511461,XBI
2025-07-30,86.24,11644036,XBI
2025-07-31,85.66,11802121,XBI
2025-08-01,85.93,9334084,XBI
2025-08-04,86.82,7662075,XBI
2025-08-05,86.85,8944059,XBI
2025-08-06,86.13,11584991,XBI
2025-08-07,85.32,9802743,XBI
2025-08-08,85.43,6667349,XBI
2025-08-11,85.16,6215988,XBI
2025-08-12,86.92,9693914,XBI
2025-08-13,89.52,14986128,XBI
2025-08-14,89.57,11579809,XBI
2025-08-15,90.68,10672390,XBI
2025-08-18,90.21,6353153,XBI
2025-08-19,88.8,8271786,XBI
2025-08-20,89.22,7956351,XBI
2025-08-21,89.92,8439127,XBI
2025-08-22,90.92,9891293,XBI
2025-08-25,88.79,8513190,XBI
2025-08-26,89.9,6180649,XBI
2025-08-27,90.29,5737095,XBI
2025-08-28,90.29,4462918,XBI
2025-08-29,89.85,5049755,XBI
