date,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z
2024-09-03,178.5125,,-0.01957846089209425,21906310.0,,,
2024-09-04,178.84750000000003,0.0018766192843640006,0.023427780651113173,13261019.0,,-0.3946484369115565,
2024-09-05,177.84750000000003,-0.005591355763988837,0.02580862817863605,10724668.0,,-0.19126365779281362,
2024-09-06,170.39999999999998,-0.0418757643486698,0.08989143192488269,17828238.0,,0.6623580329013448,
2024-09-09,173.6775,0.019234154929577585,0.05490060600826219,12165405.0,75885640.0,-0.3176327913055682,
2024-09-10,175.0175,0.007715449612068381,0.049037953347522256,10158839.0,86044479.0,-0.1649403369637098,
2024-09-11,183.0375,0.04582398902966833,-0.0056545789797172175,17961345.0,104005824.0,0.7680509554290604,
2024-09-12,182.4375,-0.003278016799836081,0.03935594381637575,13062552.0,117068376.0,-0.27274087770153066,
2024-09-13,185.7175,0.01797875984926356,0.006246045741516104,11766260.0,128834636.0,-0.09923727002196814,
2024-09-16,183.21249999999998,-0.013488228088360144,0.02400218325714687,8109068.0,136943704.0,-0.31082026064356894,
2024-09-17,183.6,0.0021150303609198673,0.03559368191721135,7186638.0,144130342.0,-0.1137528998400309,
2024-09-18,182.0025,-0.008700980392156832,0.04829603988956199,12127314.0,156257656.0,0.6874808498772305,
2024-09-19,189.61750000000004,0.04184008461422262,0.04385143776286449,16046694.0,172304350.0,0.32318615647290083,
2024-09-20,186.8775,-0.014450143051142672,0.04477532073149537,12849450.0,185153800.0,-0.199246274653209,
2024-09-23,187.61,0.00391968000428089,0.031141730184957916,7335626.0,192489426.0,-0.42910972843195627,
2024-09-24,190.135,0.013458770854432034,-0.01339837483893036,9937131.0,202426557.0,0.354639808518046,
2024-09-25,190.7925,0.003458069266573771,-0.003695113801643113,7409226.0,209835783.0,-0.25438982338061156,
2024-09-26,197.9325,0.03742285467196038,-0.03683073775150625,15898188.0,225733971.0,1.1457285821757899,
2024-09-27,195.245,-0.013577861139529857,-0.008463725063381888,9635936.0,235369907.0,-0.39389721646265596,
2024-09-30,193.4525,-0.00918077287510577,-0.0014086145177756304,9079762.0,244449669.0,-0.05771873121614757,
2024-10-01,187.58749999999998,-0.030317519804603288,0.04015459452255632,11825163.0,234368522.0,0.30236486374863136,
2024-10-02,190.0875,0.01332711401346054,0.03835075951864275,7705740.0,228813243.0,-0.348360779466634,
2024-10-03,190.64249999999998,0.0029197080291969435,0.030751275292760116,8150690.0,226239265.0,0.057742669750082465,
2024-10-04,193.5925,0.01547398927311594,0.027725764169582945,8612578.0,217023605.0,0.0566685765254229,
2024-10-07,193.18,-0.0021307643632888507,0.04640749559995849,7046024.0,211904224.0,-0.18189141509081252,
2024-10-08,195.12,0.01004244745832894,-0.010839483394833982,7037777.0,208783162.0,-0.0011704473331342058,
2024-10-09,197.3775,0.011569803198032025,-0.01988575192207831,6189061.0,197010878.0,-0.12059432971519268,
2024-10-10,196.505,-0.0044204633253537295,-0.006590163100175683,6004464.0,189952790.0,-0.029826333913981484,
2024-10-11,198.96,0.012493320780641692,-0.018734921592279963,8869270.0,187055800.0,0.47711269482171925,
2024-10-14,202.14499999999998,0.016008242862886934,-0.03429468945558867,6908962.0,185855694.0,-0.22102247422843146,-1.1121290637291255
2024-10-15,193.005,-0.045215068391501134,0.008445377062770376,20694020.0,199363076.0,1.99524299019158,1.9067970753876782
2024-10-16,193.4525,0.0023185927825704056,-0.003424613277161148,9584683.0,196820445.0,-0.5368380334028864,-0.2143895762923797
2024-10-17,195.20999999999998,0.009084917486204658,-0.0077736796270680975,9313667.0,190087418.0,-0.028275948197765133,-0.29006289362618143
2024-10-18,195.2325,0.0001152604887044717,0.003316558462346464,5429953.0,182667921.0,-0.41699085870259267,-1.7143340620638192
2024-10-21,195.2125,-0.00010244196022679564,0.005020170327207474,6086451.0,181418746.0,0.1209030722733695,-1.3423491970781163
2024-10-22,194.635,-0.0029583146571044994,0.03141778200220924,6171667.0,177653282.0,0.014000934206157334,-1.256631417378718
2024-10-23,192.78999999999996,-0.009479281732473699,0.006665283469059702,7316926.0,177560982.0,0.1855672057484632,-0.7808881054561209
2024-10-24,193.69250000000002,0.004681259401421611,-0.040050595660647836,4901731.0,166564525.0,-0.3300832890752209,-1.7602064953132288
2024-10-25,195.88000000000002,0.011293674251713348,-0.03717837451500927,9128658.0,166057247.0,0.8623335307465874,-0.1272676157260279
2024-10-28,196.1925,0.0015953645088828683,-0.04298074595104284,5189676.0,162167161.0,-0.43149628346247604,-1.5563429362574464
2024-10-29,200.75,0.02322973610102319,-0.0500373599003735,8602991.0,158944989.0,0.6577125431337139,-0.2363517191788338
2024-10-30,194.075,-0.033250311332503224,0.01454334664433854,9782277.0,161021526.0,0.13707860440630482,0.10117890082303785
2024-10-31,185.935,-0.041942547984026746,0.07934224325705208,15733808.0,168604644.0,0.608399353238515,1.3248132646633273
2024-11-01,188.5975,0.014319520262457308,0.061824785588356246,7773328.0,167765394.0,-0.5059474476871715,-0.5311535451395463
2024-11-04,187.76000000000002,-0.004440673921976557,0.04009107371112064,7014912.0,167734282.0,-0.09756644772998124,-0.7902112903639587
2024-11-05,190.705,0.0156849169152109,0.01145748669410862,6717375.0,167413880.0,-0.042414929795270395,-0.888463688079741
2024-11-06,196.8975,0.03247161846831492,-0.03994464124734953,11108010.0,172332829.0,0.6536236253000614,0.4549109194772532
2024-11-07,200.6875,0.01924859381150079,-0.06003114294612277,8638169.0,174966534.0,-0.22234774725625928,-0.2231405850409508
2024-11-08,200.2575,-0.0021426346932420515,-0.08919765801530533,5766484.0,171863748.0,-0.33244140048660775,-1.2910739723826503
2024-11-11,195.28750000000002,-0.024818046764790158,-0.055072649299110266,12016435.0,176971221.0,1.0838408638608898,0.6906748147943871
2024-11-12,192.89000000000001,-0.01227677142674266,-0.0358883301363474,9933168.0,166210369.0,-0.17336814121659216,0.1696240620287365
2024-11-13,189.0325,-0.019998444709419916,-0.020406543848280112,8710554.0,165336240.0,-0.12308399495508382,-0.19028799776501584
2024-11-14,188.64,-0.0020763625302527844,0.0018951441899917043,7227730.0,163250303.0,-0.17023302995423717,-0.699284632837745
2024-11-15,182.39499999999998,-0.03310538592027146,0.039296581594890245,14365160.0,172185510.0,0.9875064508497136,1.19252794586921
2024-11-18,184.53250000000003,0.011719071246470758,0.04029100564941124,10224155.0,176323214.0,-0.288267238234729,0.24396565808373802
2024-11-19,185.96749999999997,0.00777640794981882,0.021078951967413717,6937045.0,177088592.0,-0.32150431991690265,-0.8320268917822349
2024-11-20,185.17499999999998,-0.004261497304636541,0.012204671256919264,11693946.0,181465612.0,0.6857243970595548,0.6300303938887118
2024-11-21,188.9975,0.020642635344944038,0.008174711305705129,13250845.0,189814726.0,0.13313718055479296,0.9672039531590509
2024-11-22,189.56249999999997,0.0029894575325069006,0.02795911638641635,7486205.0,188172273.0,-0.43503942578756294,-0.6416473196446292
2024-11-25,191.9675,0.012687108473458775,0.02197702736140239,7444648.0,190427245.0,-0.005551143737047015,-0.6497027078024901
2024-11-26,189.8875,-0.010835167411150426,0.04484234085971961,7913352.0,189737606.0,0.06295851731337732,-0.47037994133590944
2024-11-27,187.435,-0.012915542097294397,0.0374129698295409,10107517.0,190062846.0,0.2772737772817384,0.23204822586340826
