date,close,volume,ticker
2024-12-27,167.1831,7851,FBT
2024-12-30,164.85,39138,FBT
2024-12-31,166.21,28811,FBT
2025-01-02,166.6982,34793,FBT
2025-01-03,167.9801,21328,FBT
2025-01-06,168.5584,19705,FBT
2025-01-07,169.84,15995,FBT
2025-01-08,171.225,46820,FBT
2025-01-10,171.3,19996,FBT
2025-01-13,174.19,22561,FBT
2025-01-14,172.84,16864,FBT
2025-01-15,173.55,19378,FBT
2025-01-16,174.28,99108,FBT
2025-01-17,172.99,24028,FBT
2025-01-21,178.24,20491,FBT
2025-01-22,177.48,10941,FBT
2025-01-23,180.84,52849,FBT
2025-01-24,179.35,31588,FBT
2025-01-27,179.355,66514,FBT
2025-01-28,180.58,48110,FBT
2025-01-29,179.64,21966,FBT
2025-01-30,181.84,20922,FBT
2025-01-31,180.74,26956,FBT
2025-02-03,178.71,18571,FBT
2025-02-04,179.03,41107,FBT
2025-02-05,182.19,16980,FBT
2025-02-06,180.05,13239,FBT
2025-02-07,176.53,19476,FBT
2025-02-10,173.85,11580,FBT
2025-02-11,172.19,20390,FBT
2025-02-12,173.59,22383,FBT
2025-02-13,176.25,11579,FBT
2025-02-14,176.07,18606,FBT
2025-02-18,175.98,87805,FBT
2025-02-19,177.8317,16430,FBT
2025-02-20,177.97,26250,FBT
2025-02-21,177.9,14533,FBT
2025-02-24,178.44,19934,FBT
2025-02-25,177.05,19144,FBT
2025-02-26,175.97,9254,FBT
2025-02-27,173.91,12502,FBT
2025-02-28,175.47,13545,FBT
2025-03-03,171.455,13598,FBT
2025-03-04,171.835,15001,FBT
2025-03-05,174.3716,22870,FBT
2025-03-06,173.4658,27971,FBT
2025-03-07,173.9792,16114,FBT
2025-03-10,171.49,29699,FBT
2025-03-11,168.46,15170,FBT
2025-03-12,168.2323,14532,FBT
2025-03-13,166.94,60212,FBT
2025-03-14,169.2074,18797,FBT
2025-03-17,171.64,89195,FBT
2025-03-18,168.055,12675,FBT
2025-03-19,169.52,10281,FBT
2025-03-20,167.0192,8404,FBT
2025-03-21,167.7546,10708,FBT
2025-03-24,170.3725,10190,FBT
2025-03-25,168.1784,8951,FBT
2025-03-26,166.0905,11838,FBT
2025-03-27,166.72,8965,FBT
2025-03-28,164.8578,8806,FBT
2025-03-31,170.115,17100,FBT
2025-04-01,164.4417,17256,FBT
2025-04-02,165.9908,12866,FBT
2025-04-03,162.0102,13442,FBT
2025-04-04,152.75,26687,FBT
2025-04-07,152.0563,55564,FBT
2025-04-08,145.6662,65151,FBT
2025-04-09,155.15,33842,FBT
2025-04-10,147.84,22520,FBT
2025-04-11,152.0302,34526,FBT
2025-04-14,155.8505,20191,FBT
2025-04-15,155.2267,19927,FBT
2025-04-16,152.3804,123230,FBT
2025-04-17,152.2402,41561,FBT
2025-04-21,151.1028,20754,FBT
2025-04-22,155.6305,13490,FBT
2025-04-23,157.6368,73592,FBT
2025-04-24,160.46,19224,FBT
2025-04-25,159.4,12316,FBT
2025-04-28,160.46,14795,FBT
2025-04-29,160.5523,11081,FBT
2025-04-30,162.92,15326,FBT
2025-05-01,160.9176,9932,FBT
2025-05-02,163.9243,14388,FBT
2025-05-05,164.3956,11137,FBT
2025-05-06,156.3,33222,FBT
2025-05-07,156.25,17002,FBT
2025-05-08,156.61,51322,FBT
2025-05-09,152.78,18023,FBT
2025-05-12,159.32,55527,FBT
2025-05-13,154.98,34279,FBT
2025-05-14,153.27,27062,FBT
2025-05-15,156.425,13956,FBT
2025-05-16,160.16,16681,FBT
2025-05-19,161.61,12899,FBT
2025-05-20,164.39,11945,FBT
2025-05-21,160.84,24196,FBT
2025-05-22,159.9,16123,FBT
2025-05-23,159.54,8351,FBT
2025-05-27,162.46,38480,FBT
2025-05-28,161.71,32541,FBT
2025-05-29,163.98,27129,FBT
2025-05-30,161.2765,13061,FBT
2025-06-02,161.88,12548,FBT
2025-06-03,162.68,17027,FBT
2025-06-04,163.27,19439,FBT
2025-06-05,162.0,19757,FBT
2025-06-06,164.685,14461,FBT
2025-06-09,165.595,16612,FBT
2025-06-10,165.46,19707,FBT
2025-06-11,163.97,13421,FBT
2025-06-12,164.49,18789,FBT
2025-06-13,162.49,38986,FBT
2025-06-16,161.83,16169,FBT
2025-06-17,159.395,18542,FBT
2025-06-18,159.5414,17619,FBT
2025-06-20,159.4874,13570,FBT
2025-06-23,158.95,11204,FBT
2025-06-24,162.05,8990,FBT
2025-06-25,161.3,13955,FBT
2025-06-26,161.84,13644,FBT
2025-06-27,161.3,23941,FBT
2025-06-30,161.33,11370,FBT
2025-07-01,162.1,15960,FBT
2025-07-02,163.755,13742,FBT
2025-07-03,164.22,5323,FBT
2025-07-07,162.06,19852,FBT
2025-07-08,164.33,11624,FBT
2025-07-09,167.11,10888,FBT
2025-07-10,168.85,9188,FBT
2025-07-11,166.58,14759,FBT
2025-07-14,165.67,27113,FBT
2025-07-15,162.54,15835,FBT
2025-07-16,165.19,12164,FBT
2025-07-17,165.47,15191,FBT
2025-07-18,161.78,15827,FBT
2025-07-21,159.4554,24227,FBT
2025-07-22,163.04,18382,FBT
2025-07-23,166.0522,11693,FBT
2025-07-24,165.85,14913,FBT
2025-07-25,166.1162,9208,FBT
2025-07-28,165.984,14769,FBT
2025-07-29,166.1222,18406,FBT
2025-07-30,165.78,10787,FBT
2025-07-31,164.26,18934,FBT
2025-08-01,164.3582,10981,FBT
2025-08-04,165.603,11008,FBT
2025-08-05,164.47,11295,FBT
2025-08-06,162.4322,12970,FBT
2025-08-07,163.89,31103,FBT
2025-08-08,163.97,13580,FBT
2025-08-11,163.4216,12196,FBT
2025-08-12,167.1,10675,FBT
2025-08-13,172.09,27333,FBT
2025-08-14,171.95,10064,FBT
2025-08-15,174.32,10904,FBT
2025-08-18,172.71,7561,FBT
2025-08-19,172.7,8880,FBT
2025-08-20,173.3532,6524,FBT
2025-08-21,173.09,7669,FBT
2025-08-22,175.23,14324,FBT
2025-08-25,171.11,8832,FBT
2025-08-26,171.9126,20780,FBT
2025-08-27,172.0683,12570,FBT
2025-08-28,171.75,11699,FBT
2025-08-29,171.98,7459,FBT
