date,close,volume,ticker
2025-02-20,255.19,14568,XSD
2025-02-21,246.62,22276,XSD
2025-02-24,240.54,52489,XSD
2025-02-25,233.4,39386,XSD
2025-02-26,237.91,23579,XSD
2025-02-27,222.3,45474,XSD
2025-02-28,226.68,46732,XSD
2025-03-03,217.93,79845,XSD
2025-03-04,218.44,63185,XSD
2025-03-05,222.93,46629,XSD
2025-03-06,215.44,69177,XSD
2025-03-07,222.92,28215,XSD
2025-03-10,211.59,106105,XSD
2025-03-11,209.19,47528,XSD
2025-03-12,212.02,26928,XSD
2025-03-13,210.77,30588,XSD
2025-03-14,219.1,40509,XSD
2025-03-17,223.06,64994,XSD
2025-03-18,219.6,21834,XSD
2025-03-19,222.06,25205,XSD
2025-03-20,218.72,53937,XSD
2025-03-21,217.44,21534,XSD
2025-03-24,224.47,34049,XSD
2025-03-25,223.39,17397,XSD
2025-03-26,216.9,36881,XSD
2025-03-27,211.58,60708,XSD
2025-03-28,202.1,31057,XSD
2025-03-31,200.77,37995,XSD
2025-04-01,201.58,68433,XSD
2025-04-02,204.24,42118,XSD
2025-04-03,179.94,71932,XSD
2025-04-04,167.32,191623,XSD
2025-04-07,170.37,124100,XSD
2025-04-08,160.63,65408,XSD
2025-04-09,192.51,100245,XSD
2025-04-10,174.62,61118,XSD
2025-04-11,176.77,36306,XSD
2025-04-14,178.99,42548,XSD
2025-04-15,178.56,30065,XSD
2025-04-16,172.93,50955,XSD
2025-04-17,172.8,38400,XSD
2025-04-21,169.65,29221,XSD
2025-04-22,173.7,35150,XSD
2025-04-23,180.74,70920,XSD
2025-04-24,192.28,57259,XSD
2025-04-25,194.68,18097,XSD
2025-04-28,194.6,22473,XSD
2025-04-29,191.55,99695,XSD
2025-04-30,192.96,22937,XSD
2025-05-01,195.35,35122,XSD
2025-05-02,204.1,60926,XSD
2025-05-05,201.98,26194,XSD
2025-05-06,199.86,28251,XSD
2025-05-07,201.74,29045,XSD
2025-05-08,207.2,36466,XSD
2025-05-09,210.7,32317,XSD
2025-05-12,227.66,78553,XSD
2025-05-13,234.34,39822,XSD
2025-05-14,236.03,40546,XSD
2025-05-15,234.71,44536,XSD
2025-05-16,235.59,29881,XSD
2025-05-19,232.46,34896,XSD
2025-05-20,232.62,29427,XSD
2025-05-21,224.99,41238,XSD
2025-05-22,226.41,28894,XSD
2025-05-23,223.15,39004,XSD
2025-05-27,230.21,22712,XSD
2025-05-28,227.51,15123,XSD
2025-05-29,227.04,20046,XSD
2025-05-30,221.13,86723,XSD
2025-06-02,224.38,22472,XSD
2025-06-03,232.48,36438,XSD
2025-06-04,236.47,34864,XSD
2025-06-05,232.58,131059,XSD
2025-06-06,235.3,34687,XSD
2025-06-09,241.19,66234,XSD
2025-06-10,245.79,42599,XSD
2025-06-11,245.62,22612,XSD
2025-06-12,245.12,48096,XSD
2025-06-13,237.25,119219,XSD
2025-06-16,245.76,36749,XSD
2025-06-17,242.01,63154,XSD
2025-06-18,245.48,154884,XSD
2025-06-20,244.21,44628,XSD
2025-06-23,244.25,26744,XSD
2025-06-24,253.81,109043,XSD
2025-06-25,254.36,46081,XSD
2025-06-26,257.78,30073,XSD
2025-06-27,256.09,53720,XSD
2025-06-30,256.51,40547,XSD
2025-07-01,256.21,67483,XSD
2025-07-02,261.81,37972,XSD
2025-07-03,265.09,36865,XSD
2025-07-07,257.98,56742,XSD
2025-07-08,263.53,69621,XSD
2025-07-09,266.43,56922,XSD
2025-07-10,267.49,34401,XSD
2025-07-11,264.64,24966,XSD
2025-07-14,261.78,40710,XSD
2025-07-15,262.62,39959,XSD
2025-07-16,265.07,44776,XSD
2025-07-17,268.94,28394,XSD
2025-07-18,270.52,42350,XSD
2025-07-21,271.61,31186,XSD
2025-07-22,267.7,84880,XSD
2025-07-23,267.12,27234,XSD
2025-07-24,265.61,16220,XSD
2025-07-25,265.46,34847,XSD
2025-07-28,270.26,30893,XSD
2025-07-29,268.99,21066,XSD
2025-07-30,270.33,28919,XSD
2025-07-31,265.35,105623,XSD
2025-08-01,261.69,105198,XSD
2025-08-04,267.56,43419,XSD
2025-08-05,266.13,23464,XSD
2025-08-06,267.57,13686,XSD
2025-08-07,267.57,75024,XSD
2025-08-08,270.11,40486,XSD
2025-08-11,269.19,84063,XSD
2025-08-12,281.79,57782,XSD
2025-08-13,286.19,65784,XSD
2025-08-14,284.89,54328,XSD
2025-08-15,280.79,78224,XSD
2025-08-18,283.65,85433,XSD
2025-08-19,275.61,29281,XSD
2025-08-20,273.89,44569,XSD
2025-08-21,274.48,27844,XSD
2025-08-22,286.03,60843,XSD
2025-08-25,283.31,38372,XSD
2025-08-26,287.91,29774,XSD
2025-08-27,288.74,47512,XSD
2025-08-28,293.29,31964,XSD
2025-08-29,286.18,38141,XSD
