date,close,volume,ticker
2025-02-11,58.81,30325,PSI
2025-02-12,58.26,64556,PSI
2025-02-13,59.18,31380,PSI
2025-02-14,59.24,30101,PSI
2025-02-18,60.3,55639,PSI
2025-02-19,61.04,40464,PSI
2025-02-20,61.07,45213,PSI
2025-02-21,59.09,31027,PSI
2025-02-24,57.52,47803,PSI
2025-02-25,55.71,54533,PSI
2025-02-26,57.33,43428,PSI
2025-02-27,53.71,67487,PSI
2025-02-28,54.44,47561,PSI
2025-03-03,52.0,75621,PSI
2025-03-04,52.44,60662,PSI
2025-03-05,53.45,61092,PSI
2025-03-06,51.18,48974,PSI
2025-03-07,52.67,60243,PSI
2025-03-10,49.76,112450,PSI
2025-03-11,49.38,74686,PSI
2025-03-12,50.4911,33996,PSI
2025-03-13,49.83,119424,PSI
2025-03-14,51.91,57987,PSI
2025-03-17,52.34,34824,PSI
2025-03-18,51.51,34318,PSI
2025-03-19,52.19,39979,PSI
2025-03-20,51.7,17486,PSI
2025-03-21,51.11,18417,PSI
2025-03-24,52.77,83619,PSI
2025-03-25,52.45,22538,PSI
2025-03-26,50.93,43228,PSI
2025-03-27,49.7145,37559,PSI
2025-03-28,47.68,79222,PSI
2025-03-31,47.38,65174,PSI
2025-04-01,47.73,36581,PSI
2025-04-02,48.31,47810,PSI
2025-04-03,42.49,142154,PSI
2025-04-04,39.72,184557,PSI
2025-04-07,40.76,205356,PSI
2025-04-08,39.29,430020,PSI
2025-04-09,46.54,206377,PSI
2025-04-10,42.66,65387,PSI
2025-04-11,43.27,56040,PSI
2025-04-14,43.66,69875,PSI
2025-04-15,43.95,47344,PSI
2025-04-16,42.25,80704,PSI
2025-04-17,42.04,43622,PSI
2025-04-21,41.22,35792,PSI
2025-04-22,41.94,45827,PSI
2025-04-23,43.71,79933,PSI
2025-04-24,46.12,61355,PSI
2025-04-25,46.71,186704,PSI
2025-04-28,46.42,37281,PSI
2025-04-29,45.89,29561,PSI
2025-04-30,46.25,59251,PSI
2025-05-01,46.33,52549,PSI
2025-05-02,48.23,60695,PSI
2025-05-05,47.94,33342,PSI
2025-05-06,47.07,260051,PSI
2025-05-07,47.88,34542,PSI
2025-05-08,48.82,265357,PSI
2025-05-09,49.17,30738,PSI
2025-05-12,52.93,100763,PSI
2025-05-13,54.21,72182,PSI
2025-05-14,54.44,53425,PSI
2025-05-15,54.04,49828,PSI
2025-05-16,53.62,30967,PSI
2025-05-19,53.19,178937,PSI
2025-05-20,53.33,139401,PSI
2025-05-21,52.09,30381,PSI
2025-05-27,52.62,30123,PSI
2025-05-28,51.93,35211,PSI
2025-05-30,50.92,40711,PSI
2025-06-02,51.59,24027,PSI
2025-06-03,53.08,21254,PSI
2025-06-04,53.89,37746,PSI
2025-06-05,53.49,76550,PSI
2025-06-06,54.14,20048,PSI
2025-06-09,55.3,76351,PSI
2025-06-10,56.33,39091,PSI
2025-06-11,56.35,38887,PSI
2025-06-12,56.33,29317,PSI
2025-06-13,54.68,70153,PSI
2025-06-16,56.51,42864,PSI
2025-06-17,56.01,25463,PSI
2025-06-18,56.7,42734,PSI
2025-06-20,56.2,28109,PSI
2025-06-23,56.69,30699,PSI
2025-06-24,59.26,45525,PSI
2025-06-25,59.39,33755,PSI
2025-06-26,60.31,33437,PSI
2025-06-27,59.96,32831,PSI
2025-06-30,59.96,23181,PSI
2025-07-01,59.79,29994,PSI
2025-07-02,61.16,46279,PSI
2025-07-03,61.7507,13540,PSI
2025-07-07,60.52,65784,PSI
2025-07-08,61.53,54703,PSI
2025-07-09,61.85,35919,PSI
2025-07-10,62.13,26229,PSI
2025-07-11,61.7,31785,PSI
2025-07-14,61.28,23314,PSI
2025-07-15,61.51,23232,PSI
2025-07-16,61.3,37563,PSI
2025-07-17,61.86,38741,PSI
2025-07-18,61.98,34473,PSI
2025-07-21,62.23,35924,PSI
2025-07-22,60.94,39928,PSI
2025-07-23,60.61,31055,PSI
2025-07-24,60.34,36359,PSI
2025-07-25,60.16,36593,PSI
2025-07-28,61.58,31464,PSI
2025-07-29,61.44,37900,PSI
2025-07-30,61.78,53301,PSI
2025-07-31,59.496,50022,PSI
2025-08-01,58.74,57260,PSI
2025-08-04,60.26,29189,PSI
2025-08-05,59.53,34107,PSI
2025-08-06,59.21,29376,PSI
2025-08-07,59.87,151785,PSI
2025-08-08,60.44,18879,PSI
2025-08-11,60.17,36571,PSI
2025-08-12,62.44,36239,PSI
2025-08-13,63.02,33732,PSI
2025-08-14,62.85,25945,PSI
2025-08-15,60.94,27808,PSI
2025-08-18,61.51,20584,PSI
2025-08-19,60.42,14599,PSI
2025-08-20,60.25,48299,PSI
2025-08-21,60.41,27513,PSI
2025-08-22,62.62,36497,PSI
2025-08-25,62.474,18320,PSI
2025-08-26,63.63,23353,PSI
2025-08-27,63.78,17433,PSI
2025-08-28,64.58,26919,PSI
2025-08-29,62.85,65896,PSI
