feature,importance
pub_4w,0.20424912970894726
vol_4w,0.18283364396550697
ret_5d,0.15971873319207816
top3_4w_share,0.15833161972502555
top5_4w_share,0.11584630954881879
vol_growth,0.10249025327504382
pub_growth,0.07653031058457953
