feature,importance
vol_4w,0.18538096321978864
pub_4w,0.1666848988703514
ret_5d,0.15061479549317236
top5_4w_share,0.14096092843241106
top3_4w_share,0.13044710473956017
vol_growth,0.11840662597062254
pub_growth,0.1075046832740938
