feature,coef,importance,sign
vol_4w,0.23462354771529545,0.23462354771529545,1.0
close_mean,-0.17025401483735697,0.17025401483735697,-1.0
pub_4w,0.0911972180134276,0.0911972180134276,1.0
pub_growth,0.08143123951639135,0.08143123951639135,1.0
ret_1d,-0.032583268226654395,0.032583268226654395,-1.0
vol_growth,0.0002936627600469881,0.0002936627600469881,1.0
