feature,importance
top3_4w_share,0.2361865315292004
ret_5d,0.18423195764402822
pub_4w,0.14572198087669527
vol_4w,0.13784082999340183
top5_4w_share,0.12731530142341274
pub_growth,0.08921106249855353
vol_growth,0.07949233603470796
