feature,importance
vol_4w,0.18678524308966785
top3_4w_share,0.1695541832998397
top5_4w_share,0.16343174124139215
pub_4w,0.15879392337267462
ret_5d,0.13798045247531918
pub_growth,0.09426700779985771
vol_growth,0.08918744872124867
