feature,importance
vol_4w,0.19833356932979523
pub_4w,0.1891879217269616
top3_4w_share,0.15676407704530576
ret_5d,0.14493640780918232
top5_4w_share,0.12607623497775192
vol_growth,0.09644717303160488
pub_growth,0.08825461607939834
