feature,coef,importance,sign
ret_5d,-0.3851609333740446,0.3851609333740446,-1.0
vol_4w,0.2780506820935581,0.2780506820935581,1.0
vol_growth,-0.2483080912004562,0.2483080912004562,-1.0
