feature,importance
vol_4w,0.2029183695450727
top3_4w_share,0.16224162964795727
top5_4w_share,0.161310822967095
pub_4w,0.15925450826745033
ret_5d,0.1333158210957286
vol_growth,0.09688046211997912
pub_growth,0.08407838635671686
