feature,coef,importance,sign
vol_4w,-0.15141950786216685,0.15141950786216685,-1.0
ret_5d,-0.06747303779176624,0.06747303779176624,-1.0
vol_growth,-0.06385524014269688,0.06385524014269688,-1.0
